file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-28-B0403-S01-E01-T01.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E01-T01.c3d,B0403,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1370,5.48,74,B0403,B0403,0,0,True,True,True,True,True,True,True
2017-03-28-B0403-S01-E01-T02.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E01-T02.c3d,B0403,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1667,6.668,74,B0403,B0403,0,0,True,True,True,True,True,True,True
2017-03-28-B0403-S01-E02-T01.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E02-T01.c3d,B0403,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1623,6.492,74,Tarcza|B0403,Tarcza|B0403,4,0,True,True,True,True,True,True,True
2017-03-28-B0403-S01-E02-T02.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E02-T02.c3d,B0403,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1305,5.22,74,Tarcza|B0403,Tarcza|B0403,4,0,True,True,True,True,True,True,True
2017-03-28-B0403-S01-E03-T01.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E03-T01.c3d,B0403,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,3466,13.864,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0403-S01-E03-T02.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E03-T02.c3d,B0403,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,1679,6.716,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0403-S01-E04-T01.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E04-T01.c3d,B0403,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2007,8.028,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0403-S01-E04-T02.c3d,atletas\B0403\2017-03-28-B0403-S01\2017-03-28-B0403-S01-E04-T02.c3d,B0403,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1821,7.284,25,B0403|B0402,B0403|B0402,0,0,True,True,True,True,True,True,True
2017-03-28-B0403-S02-E01-T01.c3d,atletas\B0403\2017-03-28-B0403-S02\2017-03-28-B0403-S02-E01-T01.c3d,B0403,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1657,6.628,74,B0403,B0403,0,0,True,True,True,True,True,True,True
2017-03-28-B0403-S02-E01-T02.c3d,atletas\B0403\2017-03-28-B0403-S02\2017-03-28-B0403-S02-E01-T02.c3d,B0403,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1896,7.584,74,B0403,B0403,0,0,True,True,True,True,True,True,True
