file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0372-S01-E01-T01.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E01-T01.c3d,B0372,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,2000,8.0,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S01-E01-T02.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E01-T02.c3d,B0372,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1926,7.704,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S01-E02-T01.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E02-T01.c3d,B0372,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1636,6.544,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S01-E02-T02.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E02-T02.c3d,B0372,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1694,6.776,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S01-E03-T01.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E03-T01.c3d,B0372,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2147,8.588,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S01-E03-T02.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E03-T02.c3d,B0372,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,1894,7.576,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S01-E04-T01.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E04-T01.c3d,B0372,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,1909,7.636,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S01-E04-T02.c3d,atletas\B0372\2017-02-20-B0372-S01\2017-02-20-B0372-S01-E04-T02.c3d,B0372,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1619,6.476,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E01-T01.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E01-T01.c3d,B0372,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1908,7.632,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E01-T02.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E01-T02.c3d,B0372,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1938,7.752,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E02-T01.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E02-T01.c3d,B0372,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1823,7.292,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E02-T02.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E02-T02.c3d,B0372,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2006,8.024,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E03-T01.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E03-T01.c3d,B0372,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,1819,7.276,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E03-T02.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E03-T02.c3d,B0372,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1883,7.532,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E04-T01.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E04-T01.c3d,B0372,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2260,9.04,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S02-E04-T02.c3d,atletas\B0372\2017-02-20-B0372-S02\2017-02-20-B0372-S02-E04-T02.c3d,B0372,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2489,9.956,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E01-T01.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E01-T01.c3d,B0372,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1940,7.76,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E01-T02.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E01-T02.c3d,B0372,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2020,8.08,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E02-T01.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E02-T01.c3d,B0372,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1716,6.864,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E02-T02.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E02-T02.c3d,B0372,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1636,6.544,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E03-T01.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E03-T01.c3d,B0372,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2018,8.072,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E03-T02.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E03-T02.c3d,B0372,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1708,6.832,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E04-T01.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E04-T01.c3d,B0372,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2138,8.552,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S03-E04-T02.c3d,atletas\B0372\2017-02-20-B0372-S03\2017-02-20-B0372-S03-E04-T02.c3d,B0372,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,2040,8.16,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E01-T01.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E01-T01.c3d,B0372,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,2041,8.164,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E01-T02.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E01-T02.c3d,B0372,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,2187,8.748,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E02-T01.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E02-T01.c3d,B0372,S04,E02,T01,250.0,mm,deg,N,Nmm,W,195,1832,7.328,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E02-T02.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E02-T02.c3d,B0372,S04,E02,T02,250.0,mm,deg,N,Nmm,W,195,2010,8.04,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E03-T01.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E03-T01.c3d,B0372,S04,E03,T01,250.0,mm,deg,N,Nmm,W,382,2040,8.16,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E03-T02.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E03-T02.c3d,B0372,S04,E03,T02,250.0,mm,deg,N,Nmm,W,382,1938,7.752,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E04-T01.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E04-T01.c3d,B0372,S04,E04,T01,250.0,mm,deg,N,Nmm,W,382,2108,8.432,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S04-E04-T02.c3d,atletas\B0372\2017-02-20-B0372-S04\2017-02-20-B0372-S04-E04-T02.c3d,B0372,S04,E04,T02,250.0,mm,deg,N,Nmm,W,382,2081,8.324,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E01-T01.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E01-T01.c3d,B0372,S05,E01,T01,250.0,mm,deg,N,Nmm,W,191,2100,8.4,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E01-T02.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E01-T02.c3d,B0372,S05,E01,T02,250.0,mm,deg,N,Nmm,W,191,2480,9.92,74,B0372,B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E02-T01.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E02-T01.c3d,B0372,S05,E02,T01,250.0,mm,deg,N,Nmm,W,195,2396,9.584,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E02-T02.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E02-T02.c3d,B0372,S05,E02,T02,250.0,mm,deg,N,Nmm,W,195,2282,9.128,74,Tarcza|B0372,Tarcza|B0372,4,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E03-T01.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E03-T01.c3d,B0372,S05,E03,T01,250.0,mm,deg,N,Nmm,W,382,2220,8.88,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E03-T02.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E03-T02.c3d,B0372,S05,E03,T02,250.0,mm,deg,N,Nmm,W,382,2215,8.86,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E04-T01.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E04-T01.c3d,B0372,S05,E04,T01,250.0,mm,deg,N,Nmm,W,382,2790,11.16,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0372-S05-E04-T02.c3d,atletas\B0372\2017-02-20-B0372-S05\2017-02-20-B0372-S05-E04-T02.c3d,B0372,S05,E04,T02,250.0,mm,deg,N,Nmm,W,382,2587,10.348,25,B0371|B0372,B0371|B0372,0,0,True,True,True,True,True,True,True
