file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0377-S01-E01-T01.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E01-T01.c3d,B0377,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1835,7.34,74,B0377,B0377,0,0,True,True,True,True,True,True,True
2017-02-20-B0377-S01-E01-T02.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E01-T02.c3d,B0377,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1809,7.236,74,B0377,B0377,0,0,True,True,True,True,True,True,True
2017-02-20-B0377-S01-E02-T01.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E02-T01.c3d,B0377,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1941,7.764,74,Tarcza|B0377,Tarcza|B0377,4,0,True,True,True,True,True,True,True
2017-02-20-B0377-S01-E02-T02.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E02-T02.c3d,B0377,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2029,8.116,74,Tarcza|B0377,Tarcza|B0377,4,0,True,True,True,True,True,True,True
2017-02-20-B0377-S01-E03-T01.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E03-T01.c3d,B0377,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2380,9.52,25,B0378|B0377,B0378|B0377,0,0,True,True,True,True,True,True,True
2017-02-20-B0377-S01-E03-T02.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E03-T02.c3d,B0377,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2132,8.528,25,B0378|B0377,B0378|B0377,0,0,True,True,True,True,True,True,True
2017-02-20-B0377-S01-E04-T01.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E04-T01.c3d,B0377,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2304,9.216,25,B0377|B0376,B0377|B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0377-S01-E04-T02.c3d,atletas\B0377\2017-02-20-B0377-S01\2017-02-20-B0377-S01-E04-T02.c3d,B0377,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1857,7.428,25,B0377|B0376,B0377|B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0377-S02-E01-T01.c3d,atletas\B0377\2017-02-20-B0377-S02\2017-02-20-B0377-S02-E01-T01.c3d,B0377,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1920,7.68,74,B0377,B0377,0,0,True,True,True,True,True,True,True
2017-02-20-B0377-S02-E01-T02.c3d,atletas\B0377\2017-02-20-B0377-S02\2017-02-20-B0377-S02-E01-T02.c3d,B0377,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1812,7.248,74,B0377,B0377,0,0,True,True,True,True,True,True,True
