file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0373-S01-E01-T01.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E01-T01.c3d,B0373,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1867,7.468,74,B0373,B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0373-S01-E01-T02.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E01-T02.c3d,B0373,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1674,6.696,74,B0373,B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0373-S01-E02-T01.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E02-T01.c3d,B0373,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1826,7.304,74,Tarcza|B0373,Tarcza|B0373,4,0,True,True,True,True,True,True,True
2017-02-20-B0373-S01-E02-T02.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E02-T02.c3d,B0373,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1780,7.12,74,Tarcza|B0373,Tarcza|B0373,4,0,True,True,True,True,True,True,True
2017-02-20-B0373-S01-E03-T01.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E03-T01.c3d,B0373,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,3101,12.404,25,B0375|B0373,B0375|B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0373-S01-E03-T02.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E03-T02.c3d,B0373,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2265,9.06,25,B0375|B0373,B0375|B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0373-S01-E04-T01.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E04-T01.c3d,B0373,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2147,8.588,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0373-S01-E04-T02.c3d,atletas\B0373\2017-02-20-B0373-S01\2017-02-20-B0373-S01-E04-T02.c3d,B0373,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1894,7.576,25,B0373|B0372,B0373|B0372,0,0,True,True,True,True,True,True,True
2017-02-20-B0373-S02-E01-T01.c3d,atletas\B0373\2017-02-20-B0373-S02\2017-02-20-B0373-S02-E01-T01.c3d,B0373,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2152,8.608,74,B0373,B0373,0,0,True,True,True,True,True,True,True
2017-02-20-B0373-S02-E01-T02.c3d,atletas\B0373\2017-02-20-B0373-S02\2017-02-20-B0373-S02-E01-T02.c3d,B0373,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1912,7.648,74,B0373,B0373,0,0,True,True,True,True,True,True,True
