file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-04-04-B0404-S01-E01-T01.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E01-T01.c3d,B0404,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,2950,11.8,74,B0404,B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S01-E01-T02.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E01-T02.c3d,B0404,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1882,7.528,74,B0404,B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S01-E02-T01.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E02-T01.c3d,B0404,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1744,6.976,74,Tarcza|B0404,Tarcza|B0404,4,0,True,True,True,True,True,True,True
2017-04-04-B0404-S01-E02-T02.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E02-T02.c3d,B0404,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1876,7.504,74,Tarcza|B0404,Tarcza|B0404,4,0,True,True,True,True,True,True,True
2017-04-04-B0404-S01-E03-T01.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E03-T01.c3d,B0404,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2233,8.932,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S01-E03-T02.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E03-T02.c3d,B0404,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2219,8.876,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S01-E04-T01.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E04-T01.c3d,B0404,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2457,9.828,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S01-E04-T02.c3d,atletas\B0404\2017-04-04-B0404-S01\2017-04-04-B0404-S01-E04-T02.c3d,B0404,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,2124,8.496,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E01-T01.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E01-T01.c3d,B0404,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2111,8.444,74,B0404,B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E01-T02.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E01-T02.c3d,B0404,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2135,8.54,74,B0404,B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E02-T01.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E02-T01.c3d,B0404,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,2128,8.512,74,Tarcza|B0404,Tarcza|B0404,4,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E02-T02.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E02-T02.c3d,B0404,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2019,8.076,74,Tarcza|B0404,Tarcza|B0404,4,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E03-T01.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E03-T01.c3d,B0404,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,1903,7.612,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E03-T02.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E03-T02.c3d,B0404,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2101,8.404,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E04-T01.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E04-T01.c3d,B0404,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2963,11.852,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S02-E04-T02.c3d,atletas\B0404\2017-04-04-B0404-S02\2017-04-04-B0404-S02-E04-T02.c3d,B0404,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2242,8.968,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S03-E01-T01.c3d,atletas\B0404\2017-04-04-B0404-S03\2017-04-04-B0404-S03-E01-T01.c3d,B0404,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2045,8.18,74,B0404,B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S03-E01-T02.c3d,atletas\B0404\2017-04-04-B0404-S03\2017-04-04-B0404-S03-E01-T02.c3d,B0404,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2421,9.684,74,B0404,B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0404-S03-E02-T01.c3d,atletas\B0404\2017-04-04-B0404-S03\2017-04-04-B0404-S03-E02-T01.c3d,B0404,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1906,7.624,74,Tarcza|B0404,Tarcza|B0404,4,0,True,True,True,True,True,True,True
