file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-28-B0398-S01-E01-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E01-T01.c3d,B0398,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,3034,12.136,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E01-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E01-T02.c3d,B0398,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2590,10.36,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E02-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E02-T01.c3d,B0398,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2180,8.72,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E02-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E02-T02.c3d,B0398,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1902,7.608,74,Tarcza|B0398,Tarcza|B0398,4,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E03-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E03-T01.c3d,B0398,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2153,8.612,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E03-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E03-T02.c3d,B0398,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2080,8.32,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E04-T01.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E04-T01.c3d,B0398,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2359,9.436,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S01-E04-T02.c3d,atletas\B0398\2017-03-28-B0398-S01\2017-03-28-B0398-S01-E04-T02.c3d,B0398,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1980,7.92,25,B0399|B0398,B0399|B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E01-T01.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E01-T01.c3d,B0398,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2459,9.836,74,B0398,B0398,0,0,True,True,True,True,True,True,True
2017-03-28-B0398-S02-E01-T02.c3d,atletas\B0398\2017-03-28-B0398-S02\2017-03-28-B0398-S02-E01-T02.c3d,B0398,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2296,9.184,74,B0398,B0398,0,0,True,True,True,True,True,True,True
