file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-04-04-B0405-S01-E01-T01.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E01-T01.c3d,B0405,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,2450,9.8,74,B0405,B0405,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S01-E01-T02.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E01-T02.c3d,B0405,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2160,8.64,74,B0405,B0405,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S01-E02-T01.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E02-T01.c3d,B0405,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2179,8.716,74,Tarcza|B0405,Tarcza|B0405,4,0,True,True,True,True,True,True,True
2017-04-04-B0405-S01-E02-T02.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E02-T02.c3d,B0405,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1918,7.672,74,Tarcza|B0405,Tarcza|B0405,4,0,True,True,True,True,True,True,True
2017-04-04-B0405-S01-E03-T01.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E03-T01.c3d,B0405,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2457,9.828,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S01-E03-T02.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E03-T02.c3d,B0405,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2124,8.496,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S01-E04-T01.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E04-T01.c3d,B0405,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2233,8.932,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S01-E04-T02.c3d,atletas\B0405\2017-04-04-B0405-S01\2017-04-04-B0405-S01-E04-T02.c3d,B0405,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,2219,8.876,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E01-T01.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E01-T01.c3d,B0405,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2049,8.196,74,B0405,B0405,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E01-T02.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E01-T02.c3d,B0405,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1844,7.376,74,B0405,B0405,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E02-T01.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E02-T01.c3d,B0405,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,2294,9.176,74,Tarcza|B0405,Tarcza|B0405,4,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E02-T02.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E02-T02.c3d,B0405,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2451,9.804,74,Tarcza|B0405,Tarcza|B0405,4,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E03-T01.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E03-T01.c3d,B0405,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2963,11.852,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E03-T02.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E03-T02.c3d,B0405,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2242,8.968,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E04-T01.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E04-T01.c3d,B0405,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1903,7.612,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S02-E04-T02.c3d,atletas\B0405\2017-04-04-B0405-S02\2017-04-04-B0405-S02-E04-T02.c3d,B0405,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2101,8.404,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E01-T01.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E01-T01.c3d,B0405,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2310,9.24,74,B0405,B0405,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E01-T02.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E01-T02.c3d,B0405,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1893,7.572,74,B0405,B0405,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E02-T01.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E02-T01.c3d,B0405,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,2779,11.116,74,Tarcza|B0405,Tarcza|B0405,4,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E02-T02.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E02-T02.c3d,B0405,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1925,7.7,74,Tarcza|B0405,Tarcza|B0405,4,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E03-T01.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E03-T01.c3d,B0405,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2948,11.792,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E03-T02.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E03-T02.c3d,B0405,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2650,10.6,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E04-T01.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E04-T01.c3d,B0405,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,2238,8.952,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S03-E04-T02.c3d,atletas\B0405\2017-04-04-B0405-S03\2017-04-04-B0405-S03-E04-T02.c3d,B0405,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1989,7.956,25,B0405|B0404,B0405|B0404,0,0,True,True,True,True,True,True,True
2017-04-04-B0405-S04-E01-T01.c3d,atletas\B0405\2017-04-04-B0405-S04\2017-04-04-B0405-S04-E01-T01.c3d,B0405,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,3104,12.416,74,B0405,B0405,0,0,True,True,True,True,True,True,True
