file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-07-B0391-S01-E01-T01.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E01-T01.c3d,B0391,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,5841,23.364,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E01-T02.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E01-T02.c3d,B0391,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2468,9.872,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E02-T01.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E02-T01.c3d,B0391,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2606,10.424,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E02-T02.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E02-T02.c3d,B0391,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2483,9.932,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E03-T03.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E03-T03.c3d,B0391,S01,E03,T03,250.0,mm,deg,N,Nmm,W,382,2167,8.668,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E03-T04.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E03-T04.c3d,B0391,S01,E03,T04,250.0,mm,deg,N,Nmm,W,382,1751,7.004,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E04-T01.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E04-T01.c3d,B0391,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,3629,14.516,25,B0391|B0392,B0391|B0392,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S01-E04-T02.c3d,atletas\B0391\2017-03-07-B0391-S01\2017-03-07-B0391-S01-E04-T02.c3d,B0391,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,2050,8.2,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E01-T01.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E01-T01.c3d,B0391,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2385,9.54,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E01-T02.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E01-T02.c3d,B0391,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2623,10.492,74,B0391,B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0391-S02-E02-T01.c3d,atletas\B0391\2017-03-07-B0391-S02\2017-03-07-B0391-S02-E02-T01.c3d,B0391,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,2556,10.224,74,Tarcza|B0391,Tarcza|B0391,4,28,True,True,True,True,True,True,True
