file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-28-B0401-S01-E01-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E01-T01.c3d,B0401,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1742,6.968,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E01-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E01-T02.c3d,B0401,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1595,6.38,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E02-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E02-T01.c3d,B0401,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2014,8.056,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E02-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E02-T02.c3d,B0401,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2411,9.644,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E03-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E03-T01.c3d,B0401,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2572,10.288,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E03-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E03-T02.c3d,B0401,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,3189,12.756,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E04-T01.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E04-T01.c3d,B0401,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,3260,13.04,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S01-E04-T02.c3d,atletas\B0401\2017-03-28-B0401-S01\2017-03-28-B0401-S01-E04-T02.c3d,B0401,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,4058,16.232,25,B0401|B0400,B0401|B0400,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E01-T01.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E01-T01.c3d,B0401,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1489,5.956,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E01-T02.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E01-T02.c3d,B0401,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1690,6.76,74,B0401,B0401,0,0,True,True,True,True,True,True,True
2017-03-28-B0401-S02-E02-T01.c3d,atletas\B0401\2017-03-28-B0401-S02\2017-03-28-B0401-S02-E02-T01.c3d,B0401,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1748,6.992,74,Tarcza|B0401,Tarcza|B0401,4,0,True,True,True,True,True,True,True
