file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-07-B0392-S01-E01-T01.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E01-T01.c3d,B0392,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1731,6.924,74,B0392,B0392,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S01-E01-T02.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E01-T02.c3d,B0392,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1919,7.676,74,B0392,B0392,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S01-E02-T01.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E02-T01.c3d,B0392,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,2074,8.296,74,Tarcza|B0392,Tarcza|B0392,4,28,True,True,True,True,True,True,True
2017-03-07-B0392-S01-E02-T02.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E02-T02.c3d,B0392,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1750,7.0,74,Tarcza|B0392,Tarcza|B0392,4,28,True,True,True,True,True,True,True
2017-03-07-B0392-S01-E03-T01.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E03-T01.c3d,B0392,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,3629,14.516,25,B0391|B0392,B0391|B0392,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S01-E03-T02.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E03-T02.c3d,B0392,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2050,8.2,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S01-E04-T03.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E04-T03.c3d,B0392,S01,E04,T03,250.0,mm,deg,N,Nmm,W,382,2167,8.668,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S01-E04-T04.c3d,atletas\B0392\2017-03-07-B0392-S01\2017-03-07-B0392-S01-E04-T04.c3d,B0392,S01,E04,T04,250.0,mm,deg,N,Nmm,W,382,1751,7.004,25,B0392|B0391,B0392|B0391,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S02-E01-T01.c3d,atletas\B0392\2017-03-07-B0392-S02\2017-03-07-B0392-S02-E01-T01.c3d,B0392,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2553,10.212,74,B0392,B0392,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S02-E01-T02.c3d,atletas\B0392\2017-03-07-B0392-S02\2017-03-07-B0392-S02-E01-T02.c3d,B0392,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2547,10.188,74,B0392,B0392,0,28,True,True,True,True,True,True,True
2017-03-07-B0392-S02-E02-T01.c3d,atletas\B0392\2017-03-07-B0392-S02\2017-03-07-B0392-S02-E02-T01.c3d,B0392,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,3353,13.412,74,Tarcza|B0392,Tarcza|B0392,4,28,True,True,True,True,True,True,True
