file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-01-31-B0370-S01-E01-T01.c3d,atletas\B0370\2017-01-31-B0370-S01\2017-01-31-B0370-S01-E01-T01.c3d,B0370,S01,E01,T01,200.0,mm,deg,N,Nmm,W,191,1389,6.945,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S01-E01-T02.c3d,atletas\B0370\2017-01-31-B0370-S01\2017-01-31-B0370-S01-E01-T02.c3d,B0370,S01,E01,T02,200.0,mm,deg,N,Nmm,W,191,1451,7.255,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S01-E02-T01.c3d,atletas\B0370\2017-01-31-B0370-S01\2017-01-31-B0370-S01-E02-T01.c3d,B0370,S01,E02,T01,200.0,mm,deg,N,Nmm,W,197,1493,7.465,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
2017-01-31-B0370-S01-E02-T02.c3d,atletas\B0370\2017-01-31-B0370-S01\2017-01-31-B0370-S01-E02-T02.c3d,B0370,S01,E02,T02,200.0,mm,deg,N,Nmm,W,197,1445,7.225,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
2017-01-31-B0370-S02-E01-T01.c3d,atletas\B0370\2017-01-31-B0370-S02\2017-01-31-B0370-S02-E01-T01.c3d,B0370,S02,E01,T01,200.0,mm,deg,N,Nmm,W,191,1531,7.655,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S02-E01-T02.c3d,atletas\B0370\2017-01-31-B0370-S02\2017-01-31-B0370-S02-E01-T02.c3d,B0370,S02,E01,T02,200.0,mm,deg,N,Nmm,W,191,1480,7.4,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S02-E02-T01.c3d,atletas\B0370\2017-01-31-B0370-S02\2017-01-31-B0370-S02-E02-T01.c3d,B0370,S02,E02,T01,200.0,mm,deg,N,Nmm,W,197,1421,7.105,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
2017-01-31-B0370-S02-E02-T02.c3d,atletas\B0370\2017-01-31-B0370-S02\2017-01-31-B0370-S02-E02-T02.c3d,B0370,S02,E02,T02,200.0,mm,deg,N,Nmm,W,197,1346,6.73,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
2017-01-31-B0370-S03-E01-T01.c3d,atletas\B0370\2017-01-31-B0370-S03\2017-01-31-B0370-S03-E01-T01.c3d,B0370,S03,E01,T01,200.0,mm,deg,N,Nmm,W,191,1532,7.66,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S03-E01-T02.c3d,atletas\B0370\2017-01-31-B0370-S03\2017-01-31-B0370-S03-E01-T02.c3d,B0370,S03,E01,T02,200.0,mm,deg,N,Nmm,W,191,1534,7.67,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S03-E02-T01.c3d,atletas\B0370\2017-01-31-B0370-S03\2017-01-31-B0370-S03-E02-T01.c3d,B0370,S03,E02,T01,200.0,mm,deg,N,Nmm,W,197,1441,7.205,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
2017-01-31-B0370-S03-E02-T02.c3d,atletas\B0370\2017-01-31-B0370-S03\2017-01-31-B0370-S03-E02-T02.c3d,B0370,S03,E02,T02,200.0,mm,deg,N,Nmm,W,197,1520,7.6,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
2017-01-31-B0370-S04-E01-T01.c3d,atletas\B0370\2017-01-31-B0370-S04\2017-01-31-B0370-S04-E01-T01.c3d,B0370,S04,E01,T01,200.0,mm,deg,N,Nmm,W,191,1647,8.235,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S04-E01-T02.c3d,atletas\B0370\2017-01-31-B0370-S04\2017-01-31-B0370-S04-E01-T02.c3d,B0370,S04,E01,T02,200.0,mm,deg,N,Nmm,W,191,1550,7.75,74,B0370,B0370,0,0,True,True,True,True,True,True,True
2017-01-31-B0370-S04-E02-T01.c3d,atletas\B0370\2017-01-31-B0370-S04\2017-01-31-B0370-S04-E02-T01.c3d,B0370,S04,E02,T01,200.0,mm,deg,N,Nmm,W,197,1603,8.015,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
2017-01-31-B0370-S04-E02-T02.c3d,atletas\B0370\2017-01-31-B0370-S04\2017-01-31-B0370-S04-E02-T02.c3d,B0370,S04,E02,T02,200.0,mm,deg,N,Nmm,W,197,1531,7.655,74,Tarcza|B0370,Tarcza|B0370,6,0,True,True,True,True,True,True,True
