file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-03-B0387-S01-E01-T01.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E01-T01.c3d,B0387,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,2193,8.772,74,B0387,B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0387-S01-E01-T02.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E01-T02.c3d,B0387,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,2232,8.928,74,B0387,B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0387-S01-E02-T01.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E02-T01.c3d,B0387,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1909,7.636,74,Tarcza|B0387,Tarcza|B0387,4,0,True,True,True,True,True,True,True
2017-03-03-B0387-S01-E02-T02.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E02-T02.c3d,B0387,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,2018,8.072,74,Tarcza|B0387,Tarcza|B0387,4,0,True,True,True,True,True,True,True
2017-03-03-B0387-S01-E03-T01.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E03-T01.c3d,B0387,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,3206,12.824,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0387-S01-E03-T02.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E03-T02.c3d,B0387,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2314,9.256,25,B0387|B0386,B0387|B0386,0,0,True,True,True,True,True,True,True
2017-03-03-B0387-S01-E04-T01.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E04-T01.c3d,B0387,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2955,11.82,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0387-S01-E04-T02.c3d,atletas\B0387\2017-03-03-B0387-S01\2017-03-03-B0387-S01-E04-T02.c3d,B0387,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,2360,9.44,25,B0388|B0387,B0388|B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0387-S02-E01-T01.c3d,atletas\B0387\2017-03-03-B0387-S02\2017-03-03-B0387-S02-E01-T01.c3d,B0387,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2451,9.804,74,B0387,B0387,0,0,True,True,True,True,True,True,True
2017-03-03-B0387-S02-E01-T02.c3d,atletas\B0387\2017-03-03-B0387-S02\2017-03-03-B0387-S02-E01-T02.c3d,B0387,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2248,8.992,74,B0387,B0387,0,0,True,True,True,True,True,True,True
