file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0380-S01-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E01-T01.c3d,B0380,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1373,5.492,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E01-T02.c3d,B0380,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1289,5.156,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E02-T01.c3d,B0380,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1728,6.912,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E02-T02.c3d,B0380,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1223,4.892,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E03-T01.c3d,B0380,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2720,10.88,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E03-T02.c3d,B0380,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2606,10.424,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E04-T01.c3d,B0380,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2150,8.6,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S01-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S01\2017-02-20-B0380-S01-E04-T02.c3d,B0380,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,3663,14.652,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E01-T01.c3d,B0380,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1743,6.972,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E01-T02.c3d,B0380,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1628,6.512,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E02-T01.c3d,B0380,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1580,6.32,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E02-T02.c3d,B0380,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1644,6.576,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E03-T01.c3d,B0380,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2407,9.628,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E03-T02.c3d,B0380,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2730,10.92,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E04-T01.c3d,B0380,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1693,6.772,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S02-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S02\2017-02-20-B0380-S02-E04-T02.c3d,B0380,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1640,6.56,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E01-T01.c3d,B0380,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1609,6.436,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E01-T02.c3d,B0380,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1602,6.408,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E02-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E02-T01.c3d,B0380,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1547,6.188,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E02-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E02-T02.c3d,B0380,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1578,6.312,74,Tarcza|B0380,Tarcza|B0380,4,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E03-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E03-T01.c3d,B0380,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,1968,7.872,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E03-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E03-T02.c3d,B0380,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,1920,7.68,25,B0381|B0380,B0381|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E04-T01.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E04-T01.c3d,B0380,S03,E04,T01,250.0,mm,deg,N,Nmm,W,382,1544,6.176,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S03-E04-T02.c3d,atletas\B0380\2017-02-20-B0380-S03\2017-02-20-B0380-S03-E04-T02.c3d,B0380,S03,E04,T02,250.0,mm,deg,N,Nmm,W,382,1416,5.664,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E01-T01.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E01-T01.c3d,B0380,S04,E01,T01,250.0,mm,deg,N,Nmm,W,191,1666,6.664,74,B0380,B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0380-S04-E01-T02.c3d,atletas\B0380\2017-02-20-B0380-S04\2017-02-20-B0380-S04-E01-T02.c3d,B0380,S04,E01,T02,250.0,mm,deg,N,Nmm,W,191,1823,7.292,74,B0380,B0380,0,0,True,True,True,True,True,True,True
