file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-07-B0394-S01-E01-T01.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E01-T01.c3d,B0394,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1764,7.056,74,B0394,B0394,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S01-E01-T02.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E01-T02.c3d,B0394,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1656,6.624,74,B0394,B0394,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S01-E02-T01.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E02-T01.c3d,B0394,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1406,5.624,74,Tarcza|B0394,Tarcza|B0394,4,28,True,True,True,True,True,True,True
2017-03-07-B0394-S01-E02-T02.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E02-T02.c3d,B0394,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1728,6.912,74,Tarcza|B0394,Tarcza|B0394,4,28,True,True,True,True,True,True,True
2017-03-07-B0394-S01-E03-T01.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E03-T01.c3d,B0394,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2230,8.92,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S01-E03-T02.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E03-T02.c3d,B0394,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2820,11.28,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S01-E04-T01.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E04-T01.c3d,B0394,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2677,10.708,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S01-E04-T02.c3d,atletas\B0394\2017-03-07-B0394-S01\2017-03-07-B0394-S01-E04-T02.c3d,B0394,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1835,7.34,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E01-T01.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E01-T01.c3d,B0394,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1871,7.484,74,B0394,B0394,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E01-T02.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E01-T02.c3d,B0394,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2043,8.172,74,B0394,B0394,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E02-T01.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E02-T01.c3d,B0394,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1534,6.136,74,Tarcza|B0394,Tarcza|B0394,4,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E02-T02.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E02-T02.c3d,B0394,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1881,7.524,74,Tarcza|B0394,Tarcza|B0394,4,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E03-T01.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E03-T01.c3d,B0394,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2008,8.032,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E03-T02.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E03-T02.c3d,B0394,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2164,8.656,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E04-T01.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E04-T01.c3d,B0394,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2034,8.136,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S02-E04-T02.c3d,atletas\B0394\2017-03-07-B0394-S02\2017-03-07-B0394-S02-E04-T02.c3d,B0394,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1983,7.932,25,B0394|B0393,B0394|B0393,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S03-E01-T01.c3d,atletas\B0394\2017-03-07-B0394-S03\2017-03-07-B0394-S03-E01-T01.c3d,B0394,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2098,8.392,74,B0394,B0394,0,28,True,True,True,True,True,True,True
2017-03-07-B0394-S03-E01-T02.c3d,atletas\B0394\2017-03-07-B0394-S03\2017-03-07-B0394-S03-E01-T02.c3d,B0394,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2046,8.184,74,B0394,B0394,0,28,True,True,True,True,True,True,True
