file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0376-S01-E01-T01.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E01-T01.c3d,B0376,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1950,7.8,74,B0376,B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S01-E01-T02.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E01-T02.c3d,B0376,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1681,6.724,74,B0376,B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S01-E02-T01.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E02-T01.c3d,B0376,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1804,7.216,74,Tarcza|B0376,Tarcza|B0376,4,0,True,True,True,True,True,True,True
2017-02-20-B0376-S01-E02-T02.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E02-T02.c3d,B0376,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1814,7.256,74,Tarcza|B0376,Tarcza|B0376,4,0,True,True,True,True,True,True,True
2017-02-20-B0376-S01-E03-T01.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E03-T01.c3d,B0376,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2304,9.216,25,B0377|B0376,B0377|B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S01-E03-T02.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E03-T02.c3d,B0376,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,1857,7.428,25,B0377|B0376,B0377|B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S01-E04-T01.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E04-T01.c3d,B0376,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,1972,7.888,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S01-E04-T02.c3d,atletas\B0376\2017-02-20-B0376-S01\2017-02-20-B0376-S01-E04-T02.c3d,B0376,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1811,7.244,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S02-E01-T01.c3d,atletas\B0376\2017-02-20-B0376-S02\2017-02-20-B0376-S02-E01-T01.c3d,B0376,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2064,8.256,74,B0376,B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S02-E01-T02.c3d,atletas\B0376\2017-02-20-B0376-S02\2017-02-20-B0376-S02-E01-T02.c3d,B0376,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1732,6.928,74,B0376,B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S02-E02-T01.c3d,atletas\B0376\2017-02-20-B0376-S02\2017-02-20-B0376-S02-E02-T01.c3d,B0376,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1947,7.788,74,Tarcza|B0376,Tarcza|B0376,4,0,True,True,True,True,True,True,True
2017-02-20-B0376-S02-E02-T02.c3d,atletas\B0376\2017-02-20-B0376-S02\2017-02-20-B0376-S02-E02-T02.c3d,B0376,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1801,7.204,74,Tarcza|B0376,Tarcza|B0376,4,0,True,True,True,True,True,True,True
2017-02-20-B0376-S02-E03-T01.c3d,atletas\B0376\2017-02-20-B0376-S02\2017-02-20-B0376-S02-E03-T01.c3d,B0376,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,1876,7.504,25,B0377|B0376,B0377|B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S02-E04-T01.c3d,atletas\B0376\2017-02-20-B0376-S02\2017-02-20-B0376-S02-E04-T01.c3d,B0376,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1729,6.916,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S02-E04-T02.c3d,atletas\B0376\2017-02-20-B0376-S02\2017-02-20-B0376-S02-E04-T02.c3d,B0376,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1420,5.68,25,B0376|B0374,B0376|B0374,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S03-E01-T01.c3d,atletas\B0376\2017-02-20-B0376-S03\2017-02-20-B0376-S03-E01-T01.c3d,B0376,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2050,8.2,74,B0376,B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S03-E01-T02.c3d,atletas\B0376\2017-02-20-B0376-S03\2017-02-20-B0376-S03-E01-T02.c3d,B0376,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1864,7.456,74,B0376,B0376,0,0,True,True,True,True,True,True,True
2017-02-20-B0376-S03-E02-T01.c3d,atletas\B0376\2017-02-20-B0376-S03\2017-02-20-B0376-S03-E02-T01.c3d,B0376,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1826,7.304,74,Tarcza|B0376,Tarcza|B0376,4,0,True,True,True,True,True,True,True
