file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-03-07-B0396-S01-E01-T01.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E01-T01.c3d,B0396,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,1701,6.804,74,B0396,B0396,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E01-T02.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E01-T02.c3d,B0396,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1757,7.028,74,B0396,B0396,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E02-T01.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E02-T01.c3d,B0396,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,1649,6.596,74,Tarcza|B0396,Tarcza|B0396,4,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E02-T02.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E02-T02.c3d,B0396,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1593,6.372,74,Tarcza|B0396,Tarcza|B0396,4,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E03-T01.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E03-T01.c3d,B0396,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2145,8.58,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E03-T02.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E03-T02.c3d,B0396,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,2164,8.656,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E04-T01.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E04-T01.c3d,B0396,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,1677,6.708,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E04-T02.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E04-T02.c3d,B0396,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1666,6.664,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S01-E04-T03.c3d,atletas\B0396\2017-03-07-B0396-S01\2017-03-07-B0396-S01-E04-T03.c3d,B0396,S01,E04,T03,250.0,mm,deg,N,Nmm,W,382,1840,7.36,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E01-T01.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E01-T01.c3d,B0396,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,1969,7.876,74,B0396,B0396,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E01-T02.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E01-T02.c3d,B0396,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,1996,7.984,74,B0396,B0396,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E02-T01.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E02-T01.c3d,B0396,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1856,7.424,74,Tarcza|B0396,Tarcza|B0396,4,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E02-T02.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E02-T02.c3d,B0396,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,2183,8.732,74,Tarcza|B0396,Tarcza|B0396,4,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E03-T01.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E03-T01.c3d,B0396,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,2591,10.364,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E03-T02.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E03-T02.c3d,B0396,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,2438,9.752,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E04-T01.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E04-T01.c3d,B0396,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,2355,9.42,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S02-E04-T02.c3d,atletas\B0396\2017-03-07-B0396-S02\2017-03-07-B0396-S02-E04-T02.c3d,B0396,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,1980,7.92,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S03-E01-T01.c3d,atletas\B0396\2017-03-07-B0396-S03\2017-03-07-B0396-S03-E01-T01.c3d,B0396,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,2356,9.424,74,B0396,B0396,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S03-E01-T02.c3d,atletas\B0396\2017-03-07-B0396-S03\2017-03-07-B0396-S03-E01-T02.c3d,B0396,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,2154,8.616,74,B0396,B0396,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S03-E02-T01.c3d,atletas\B0396\2017-03-07-B0396-S03\2017-03-07-B0396-S03-E02-T01.c3d,B0396,S03,E02,T01,250.0,mm,deg,N,Nmm,W,191,1902,7.608,74,B0396,B0396,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S03-E02-T02.c3d,atletas\B0396\2017-03-07-B0396-S03\2017-03-07-B0396-S03-E02-T02.c3d,B0396,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1834,7.336,74,Tarcza|B0396,Tarcza|B0396,4,28,True,True,True,True,True,True,True
2017-03-07-B0396-S03-E03-T01.c3d,atletas\B0396\2017-03-07-B0396-S03\2017-03-07-B0396-S03-E03-T01.c3d,B0396,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,2935,11.74,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
2017-03-07-B0396-S03-E03-T02.c3d,atletas\B0396\2017-03-07-B0396-S03\2017-03-07-B0396-S03-E03-T02.c3d,B0396,S03,E03,T02,250.0,mm,deg,N,Nmm,W,382,2305,9.22,25,B0396|B0395,B0396|B0395,0,28,True,True,True,True,True,True,True
