file_name,source_path,athlete_id,technique,condition,trial,sampling_rate_hz,units_position,units_angle,units_force,units_moment,units_power,number_of_points,number_of_frames,duration_s,number_of_derived_variables,subject_ids,subject_prefixes,tarcza_marker_count,analog_used,signal_avail_RFIN,signal_avail_RTOE,signal_avail_LTOE,signal_avail_RANK,signal_avail_LANK,signal_avail_RHEE,signal_avail_LHEE
2017-02-20-B0379-S01-E01-T01.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E01-T01.c3d,B0379,S01,E01,T01,250.0,mm,deg,N,Nmm,W,191,2161,8.644,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E01-T02.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E01-T02.c3d,B0379,S01,E01,T02,250.0,mm,deg,N,Nmm,W,191,1498,5.992,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E02-T01.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E02-T01.c3d,B0379,S01,E02,T01,250.0,mm,deg,N,Nmm,W,195,4051,16.204,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E02-T02.c3d,B0379,S01,E02,T02,250.0,mm,deg,N,Nmm,W,195,1674,6.696,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E03-T01.c3d,B0379,S01,E03,T01,250.0,mm,deg,N,Nmm,W,382,2150,8.6,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E03-T02.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E03-T02.c3d,B0379,S01,E03,T02,250.0,mm,deg,N,Nmm,W,382,3663,14.652,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E04-T01.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E04-T01.c3d,B0379,S01,E04,T01,250.0,mm,deg,N,Nmm,W,382,2215,8.86,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S01-E04-T02.c3d,atletas\B0379\2017-02-20-B0379-S01\2017-02-20-B0379-S01-E04-T02.c3d,B0379,S01,E04,T02,250.0,mm,deg,N,Nmm,W,382,1897,7.588,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E01-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E01-T01.c3d,B0379,S02,E01,T01,250.0,mm,deg,N,Nmm,W,191,2596,10.384,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E01-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E01-T02.c3d,B0379,S02,E01,T02,250.0,mm,deg,N,Nmm,W,191,2662,10.648,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E02-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E02-T01.c3d,B0379,S02,E02,T01,250.0,mm,deg,N,Nmm,W,195,1760,7.04,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E02-T02.c3d,B0379,S02,E02,T02,250.0,mm,deg,N,Nmm,W,195,1605,6.42,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E03-T01.c3d,B0379,S02,E03,T01,250.0,mm,deg,N,Nmm,W,382,1693,6.772,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E03-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E03-T02.c3d,B0379,S02,E03,T02,250.0,mm,deg,N,Nmm,W,382,1640,6.56,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E04-T01.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E04-T01.c3d,B0379,S02,E04,T01,250.0,mm,deg,N,Nmm,W,382,1963,7.852,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S02-E04-T02.c3d,atletas\B0379\2017-02-20-B0379-S02\2017-02-20-B0379-S02-E04-T02.c3d,B0379,S02,E04,T02,250.0,mm,deg,N,Nmm,W,382,2632,10.528,25,B0379|B0378,B0379|B0378,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E01-T01.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E01-T01.c3d,B0379,S03,E01,T01,250.0,mm,deg,N,Nmm,W,191,1609,6.436,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E01-T02.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E01-T02.c3d,B0379,S03,E01,T02,250.0,mm,deg,N,Nmm,W,191,1792,7.168,74,B0379,B0379,0,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E02-T01.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E02-T01.c3d,B0379,S03,E02,T01,250.0,mm,deg,N,Nmm,W,195,1512,6.048,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E02-T02.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E02-T02.c3d,B0379,S03,E02,T02,250.0,mm,deg,N,Nmm,W,195,1768,7.072,74,Tarcza|B0379,Tarcza|B0379,4,0,True,True,True,True,True,True,True
2017-02-20-B0379-S03-E03-T01.c3d,atletas\B0379\2017-02-20-B0379-S03\2017-02-20-B0379-S03-E03-T01.c3d,B0379,S03,E03,T01,250.0,mm,deg,N,Nmm,W,382,1544,6.176,25,B0379|B0380,B0379|B0380,0,0,True,True,True,True,True,True,True
